license,file_name,coco_url,height,width,date_captured,id 
2,000000444001.jpg,http://images.cocodataset.org/test2017/000000444001.jpg,478,640,2013-11-21 20:21:42,444001
4,000000554148.jpg,http://images.cocodataset.org/test2017/000000554148.jpg,426,640,2013-11-21 20:42:23,554148
2,000000067039.jpg,http://images.cocodataset.org/test2017/000000067039.jpg,480,640,2013-11-21 20:46:55,67039
5,000000573738.jpg,http://images.cocodataset.org/test2017/000000573738.jpg,480,640,2013-11-21 20:55:41,573738
3,000000554902.jpg,http://images.cocodataset.org/test2017/000000554902.jpg,281,500,2013-11-21 20:55:57,554902
6,000000469222.jpg,http://images.cocodataset.org/test2017/000000469222.jpg,480,640,2013-11-21 21:37:36,469222
5,000000561904.jpg,http://images.cocodataset.org/test2017/000000561904.jpg,640,427,2013-11-21 21:56:59,561904
3,000000020378.jpg,http://images.cocodataset.org/test2017/000000020378.jpg,462,640,2013-11-21 21:57:59,20378
1,000000414751.jpg,http://images.cocodataset.org/test2017/000000414751.jpg,480,640,2013-11-21 22:01:24,414751
1,000000483658.jpg,http://images.cocodataset.org/test2017/000000483658.jpg,375,500,2013-11-21 22:02:01,483658
4,000000466540.jpg,http://images.cocodataset.org/test2017/000000466540.jpg,426,640,2013-11-21 22:02:22,466540
4,000000263010.jpg,http://images.cocodataset.org/test2017/000000263010.jpg,426,640,2013-11-21 22:07:50,263010
4,000000260691.jpg,http://images.cocodataset.org/test2017/000000260691.jpg,425,640,2013-11-21 22:07:53,260691
4,000000330281.jpg,http://images.cocodataset.org/test2017/000000330281.jpg,427,640,2013-11-21 22:08:02,330281
4,000000280150.jpg,http://images.cocodataset.org/test2017/000000280150.jpg,462,616,2013-11-21 22:11:23,280150
2,000000142255.jpg,http://images.cocodataset.org/test2017/000000142255.jpg,426,640,2013-11-21 22:18:00,142255
2,000000015982.jpg,http://images.cocodataset.org/test2017/000000015982.jpg,427,640,2013-11-21 22:18:04,15982
2,000000566544.jpg,http://images.cocodataset.org/test2017/000000566544.jpg,640,427,2013-11-21 22:18:07,566544
1,000000568126.jpg,http://images.cocodataset.org/test2017/000000568126.jpg,480,640,2013-11-21 22:22:42,568126
1,000000434931.jpg,http://images.cocodataset.org/test2017/000000434931.jpg,427,640,2013-11-21 22:29:32,434931
4,000000460976.jpg,http://images.cocodataset.org/test2017/000000460976.jpg,480,640,2013-11-21 22:46:17,460976
3,000000100289.jpg,http://images.cocodataset.org/test2017/000000100289.jpg,480,640,2013-11-21 22:51:36,100289
1,000000382917.jpg,http://images.cocodataset.org/test2017/000000382917.jpg,480,640,2013-11-21 22:52:49,382917
1,000000437682.jpg,http://images.cocodataset.org/test2017/000000437682.jpg,480,640,2013-11-21 22:55:59,437682
4,000000012582.jpg,http://images.cocodataset.org/test2017/000000012582.jpg,480,640,2013-11-21 23:03:09,12582
4,000000422834.jpg,http://images.cocodataset.org/test2017/000000422834.jpg,480,640,2013-11-21 23:03:12,422834
1,000000242025.jpg,http://images.cocodataset.org/test2017/000000242025.jpg,480,640,2013-11-21 23:05:37,242025
2,000000547996.jpg,http://images.cocodataset.org/test2017/000000547996.jpg,640,480,2013-11-21 23:10:40,547996
2,000000234382.jpg,http://images.cocodataset.org/test2017/000000234382.jpg,480,640,2013-11-21 23:10:47,234382
4,000000527826.jpg,http://images.cocodataset.org/test2017/000000527826.jpg,480,640,2013-11-21 23:18:41,527826
3,000000269510.jpg,http://images.cocodataset.org/test2017/000000269510.jpg,427,640,2013-11-21 23:22:07,269510
2,000000387115.jpg,http://images.cocodataset.org/test2017/000000387115.jpg,480,640,2013-11-21 23:28:52,387115
3,000000022790.jpg,http://images.cocodataset.org/test2017/000000022790.jpg,640,427,2013-11-21 23:45:38,22790
5,000000427777.jpg,http://images.cocodataset.org/test2017/000000427777.jpg,480,640,2013-11-21 23:46:02,427777
1,000000218548.jpg,http://images.cocodataset.org/test2017/000000218548.jpg,640,634,2013-11-22 00:19:20,218548
1,000000101737.jpg,http://images.cocodataset.org/test2017/000000101737.jpg,480,640,2013-11-22 00:25:25,101737
3,000000479684.jpg,http://images.cocodataset.org/test2017/000000479684.jpg,375,500,2013-11-22 00:40:46,479684
1,000000008322.jpg,http://images.cocodataset.org/test2017/000000008322.jpg,333,500,2013-11-22 01:06:59,8322
5,000000488025.jpg,http://images.cocodataset.org/test2017/000000488025.jpg,480,640,2013-11-22 01:07:14,488025
5,000000068724.jpg,http://images.cocodataset.org/test2017/000000068724.jpg,425,640,2013-11-22 01:15:38,68724
1,000000484076.jpg,http://images.cocodataset.org/test2017/000000484076.jpg,480,640,2013-11-22 01:23:36,484076
2,000000485585.jpg,http://images.cocodataset.org/test2017/000000485585.jpg,424,640,2013-11-22 01:25:20,485585
4,000000071153.jpg,http://images.cocodataset.org/test2017/000000071153.jpg,240,320,2013-11-22 01:27:15,71153
4,000000331796.jpg,http://images.cocodataset.org/test2017/000000331796.jpg,480,640,2013-11-22 01:33:09,331796
4,000000395580.jpg,http://images.cocodataset.org/test2017/000000395580.jpg,480,640,2013-11-22 01:33:12,395580
3,000000428312.jpg,http://images.cocodataset.org/test2017/000000428312.jpg,640,425,2013-11-22 01:35:07,428312
2,000000258654.jpg,http://images.cocodataset.org/test2017/000000258654.jpg,480,640,2013-11-22 01:42:34,258654
5,000000286345.jpg,http://images.cocodataset.org/test2017/000000286345.jpg,480,640,2013-11-22 01:42:44,286345
2,000000389501.jpg,http://images.cocodataset.org/test2017/000000389501.jpg,375,500,2013-11-22 01:48:15,389501
3,000000086752.jpg,http://images.cocodataset.org/test2017/000000086752.jpg,375,500,2013-11-22 02:16:46,86752
6,000000006525.jpg,http://images.cocodataset.org/test2017/000000006525.jpg,331,500,2013-11-22 02:18:39,6525
5,000000549113.jpg,http://images.cocodataset.org/test2017/000000549113.jpg,404,640,2013-11-22 02:38:26,549113
4,000000013927.jpg,http://images.cocodataset.org/test2017/000000013927.jpg,427,640,2013-11-22 02:41:02,13927
3,000000186757.jpg,http://images.cocodataset.org/test2017/000000186757.jpg,331,500,2013-11-22 02:42:01,186757
2,000000037981.jpg,http://images.cocodataset.org/test2017/000000037981.jpg,333,500,2013-11-22 03:10:11,37981
5,000000040364.jpg,http://images.cocodataset.org/test2017/000000040364.jpg,319,640,2013-11-22 08:54:27,40364
2,000000466872.jpg,http://images.cocodataset.org/test2017/000000466872.jpg,427,640,2013-11-22 10:23:38,466872
2,000000548023.jpg,http://images.cocodataset.org/test2017/000000548023.jpg,429,640,2013-11-22 10:44:57,548023
1,000000242504.jpg,http://images.cocodataset.org/test2017/000000242504.jpg,482,640,2013-11-22 15:13:41,242504
1,000000150909.jpg,http://images.cocodataset.org/test2017/000000150909.jpg,360,640,2013-11-22 15:19:02,150909
3,000000259220.jpg,http://images.cocodataset.org/test2017/000000259220.jpg,422,640,2013-11-22 15:41:47,259220
2,000000451457.jpg,http://images.cocodataset.org/test2017/000000451457.jpg,426,640,2013-11-22 16:25:01,451457
5,000000241409.jpg,http://images.cocodataset.org/test2017/000000241409.jpg,374,640,2013-11-22 16:52:24,241409
4,000000435667.jpg,http://images.cocodataset.org/test2017/000000435667.jpg,640,425,2013-11-22 17:06:53,435667
4,000000332598.jpg,http://images.cocodataset.org/test2017/000000332598.jpg,427,640,2013-11-22 17:13:14,332598
3,000000088435.jpg,http://images.cocodataset.org/test2017/000000088435.jpg,500,333,2013-11-22 17:28:58,88435
1,000000463195.jpg,http://images.cocodataset.org/test2017/000000463195.jpg,480,640,2013-11-22 17:29:25,463195
4,000000346789.jpg,http://images.cocodataset.org/test2017/000000346789.jpg,480,640,2013-11-22 18:07:13,346789
3,000000203052.jpg,http://images.cocodataset.org/test2017/000000203052.jpg,335,500,2013-11-22 18:09:12,203052
3,000000330158.jpg,http://images.cocodataset.org/test2017/000000330158.jpg,335,500,2013-11-22 18:13:33,330158
1,000000021189.jpg,http://images.cocodataset.org/test2017/000000021189.jpg,640,466,2013-11-22 18:31:30,21189
4,000000275598.jpg,http://images.cocodataset.org/test2017/000000275598.jpg,375,500,2013-11-22 18:36:40,275598
1,000000225862.jpg,http://images.cocodataset.org/test2017/000000225862.jpg,480,640,2013-11-22 18:37:35,225862
3,000000474282.jpg,http://images.cocodataset.org/test2017/000000474282.jpg,480,640,2013-11-22 18:42:44,474282
5,000000075945.jpg,http://images.cocodataset.org/test2017/000000075945.jpg,480,640,2013-11-22 18:50:02,75945
4,000000371089.jpg,http://images.cocodataset.org/test2017/000000371089.jpg,281,500,2013-11-22 18:50:30,371089
3,000000403477.jpg,http://images.cocodataset.org/test2017/000000403477.jpg,333,500,2013-11-22 18:52:56,403477
3,000000046368.jpg,http://images.cocodataset.org/test2017/000000046368.jpg,500,375,2013-11-22 19:00:23,46368
2,000000026610.jpg,http://images.cocodataset.org/test2017/000000026610.jpg,500,375,2013-11-22 19:05:09,26610
2,000000470395.jpg,http://images.cocodataset.org/test2017/000000470395.jpg,427,640,2013-11-22 20:12:55,470395
1,000000154698.jpg,http://images.cocodataset.org/test2017/000000154698.jpg,500,375,2013-11-22 20:21:19,154698
1,000000507020.jpg,http://images.cocodataset.org/test2017/000000507020.jpg,500,375,2013-11-22 20:21:22,507020
1,000000004900.jpg,http://images.cocodataset.org/test2017/000000004900.jpg,407,640,2013-11-22 21:31:43,4900
3,000000398825.jpg,http://images.cocodataset.org/test2017/000000398825.jpg,640,388,2013-11-22 22:47:29,398825
3,000000002032.jpg,http://images.cocodataset.org/test2017/000000002032.jpg,480,640,2013-11-22 23:16:14,2032
3,000000333957.jpg,http://images.cocodataset.org/test2017/000000333957.jpg,480,640,2013-11-22 23:20:44,333957
3,000000159212.jpg,http://images.cocodataset.org/test2017/000000159212.jpg,427,640,2013-11-22 23:43:41,159212
4,000000183281.jpg,http://images.cocodataset.org/test2017/000000183281.jpg,640,557,2013-11-23 02:58:42,183281
4,000000209336.jpg,http://images.cocodataset.org/test2017/000000209336.jpg,428,640,2013-11-23 02:59:58,209336
4,000000100361.jpg,http://images.cocodataset.org/test2017/000000100361.jpg,608,640,2013-11-23 03:00:02,100361
1,000000580383.jpg,http://images.cocodataset.org/test2017/000000580383.jpg,480,640,2013-11-23 03:19:34,580383
4,000000431562.jpg,http://images.cocodataset.org/test2017/000000431562.jpg,640,361,2013-11-23 03:20:02,431562
4,000000044470.jpg,http://images.cocodataset.org/test2017/000000044470.jpg,589,640,2013-11-23 03:20:06,44470
3,000000321558.jpg,http://images.cocodataset.org/test2017/000000321558.jpg,375,500,2013-11-23 03:26:52,321558
4,000000108001.jpg,http://images.cocodataset.org/test2017/000000108001.jpg,375,500,2013-11-23 03:28:04,108001
3,000000476899.jpg,http://images.cocodataset.org/test2017/000000476899.jpg,640,480,2013-11-23 03:44:11,476899
3,000000160686.jpg,http://images.cocodataset.org/test2017/000000160686.jpg,640,480,2013-11-23 03:51:34,160686
4,000000552865.jpg,http://images.cocodataset.org/test2017/000000552865.jpg,607,640,2013-11-23 03:54:30,552865
3,000000311154.jpg,http://images.cocodataset.org/test2017/000000311154.jpg,375,500,2013-11-23 03:56:37,311154
3,000000331948.jpg,http://images.cocodataset.org/test2017/000000331948.jpg,484,640,2013-11-23 03:56:58,331948
4,000000491708.jpg,http://images.cocodataset.org/test2017/000000491708.jpg,506,640,2013-11-23 03:59:31,491708
4,000000459186.jpg,http://images.cocodataset.org/test2017/000000459186.jpg,500,375,2013-11-23 04:05:34,459186
2,000000356814.jpg,http://images.cocodataset.org/test2017/000000356814.jpg,480,447,2013-11-23 04:07:51,356814
2,000000288774.jpg,http://images.cocodataset.org/test2017/000000288774.jpg,480,427,2013-11-23 04:07:54,288774
2,000000361574.jpg,http://images.cocodataset.org/test2017/000000361574.jpg,480,379,2013-11-23 04:07:56,361574
2,000000024555.jpg,http://images.cocodataset.org/test2017/000000024555.jpg,640,360,2013-11-23 04:41:15,24555
2,000000484461.jpg,http://images.cocodataset.org/test2017/000000484461.jpg,329,640,2013-11-23 04:42:37,484461
1,000000317385.jpg,http://images.cocodataset.org/test2017/000000317385.jpg,640,436,2013-11-23 04:45:16,317385
4,000000382045.jpg,http://images.cocodataset.org/test2017/000000382045.jpg,479,640,2013-11-23 04:45:46,382045
1,000000463689.jpg,http://images.cocodataset.org/test2017/000000463689.jpg,479,640,2013-11-23 05:24:49,463689
1,000000216460.jpg,http://images.cocodataset.org/test2017/000000216460.jpg,479,640,2013-11-23 05:24:52,216460
1,000000115062.jpg,http://images.cocodataset.org/test2017/000000115062.jpg,479,640,2013-11-23 05:24:55,115062
1,000000098877.jpg,http://images.cocodataset.org/test2017/000000098877.jpg,240,320,2013-11-23 05:41:19,98877
1,000000425819.jpg,http://images.cocodataset.org/test2017/000000425819.jpg,240,320,2013-11-23 05:41:20,425819
1,000000397302.jpg,http://images.cocodataset.org/test2017/000000397302.jpg,240,320,2013-11-23 05:41:24,397302
1,000000267183.jpg,http://images.cocodataset.org/test2017/000000267183.jpg,240,320,2013-11-23 05:41:28,267183
4,000000135715.jpg,http://images.cocodataset.org/test2017/000000135715.jpg,375,500,2013-11-23 05:50:26,135715
3,000000110520.jpg,http://images.cocodataset.org/test2017/000000110520.jpg,375,500,2013-11-23 12:08:58,110520
3,000000278249.jpg,http://images.cocodataset.org/test2017/000000278249.jpg,480,640,2013-11-23 19:27:31,278249
3,000000229712.jpg,http://images.cocodataset.org/test2017/000000229712.jpg,375,500,2013-11-23 20:17:15,229712
1,000000431156.jpg,http://images.cocodataset.org/test2017/000000431156.jpg,480,640,2013-11-23 20:18:02,431156
3,000000545001.jpg,http://images.cocodataset.org/test2017/000000545001.jpg,360,640,2013-11-24 00:09:47,545001
1,000000412766.jpg,http://images.cocodataset.org/test2017/000000412766.jpg,324,500,2013-11-24 00:50:26,412766
5,000000146265.jpg,http://images.cocodataset.org/test2017/000000146265.jpg,640,480,2013-11-24 01:02:17,146265
5,000000135859.jpg,http://images.cocodataset.org/test2017/000000135859.jpg,480,640,2013-11-24 01:12:24,135859
2,000000156536.jpg,http://images.cocodataset.org/test2017/000000156536.jpg,424,640,2013-11-24 01:58:54,156536
6,000000339542.jpg,http://images.cocodataset.org/test2017/000000339542.jpg,480,640,2013-11-24 02:37:33,339542
1,000000051061.jpg,http://images.cocodataset.org/test2017/000000051061.jpg,480,640,2013-11-24 02:50:28,51061
5,000000343252.jpg,http://images.cocodataset.org/test2017/000000343252.jpg,482,640,2013-11-24 03:10:56,343252
1,000000559321.jpg,http://images.cocodataset.org/test2017/000000559321.jpg,612,612,2013-11-24 03:17:47,559321
6,000000067790.jpg,http://images.cocodataset.org/test2017/000000067790.jpg,640,640,2013-11-24 04:06:07,67790
4,000000276001.jpg,http://images.cocodataset.org/test2017/000000276001.jpg,430,640,2013-11-24 04:13:45,276001
2,000000257299.jpg,http://images.cocodataset.org/test2017/000000257299.jpg,500,500,2013-11-24 04:14:29,257299
5,000000105016.jpg,http://images.cocodataset.org/test2017/000000105016.jpg,480,640,2013-11-24 04:16:33,105016
1,000000378691.jpg,http://images.cocodataset.org/test2017/000000378691.jpg,480,640,2013-11-24 04:19:47,378691
3,000000001459.jpg,http://images.cocodataset.org/test2017/000000001459.jpg,281,500,2013-11-24 04:29:06,1459
2,000000170067.jpg,http://images.cocodataset.org/test2017/000000170067.jpg,538,640,2013-11-24 04:37:10,170067
3,000000136777.jpg,http://images.cocodataset.org/test2017/000000136777.jpg,500,640,2013-11-24 04:42:00,136777
3,000000574927.jpg,http://images.cocodataset.org/test2017/000000574927.jpg,480,640,2013-11-24 05:01:42,574927
4,000000305941.jpg,http://images.cocodataset.org/test2017/000000305941.jpg,367,500,2013-11-24 05:35:13,305941
2,000000445895.jpg,http://images.cocodataset.org/test2017/000000445895.jpg,480,640,2013-11-24 05:39:42,445895
2,000000521920.jpg,http://images.cocodataset.org/test2017/000000521920.jpg,640,361,2013-11-24 05:58:40,521920
2,000000394007.jpg,http://images.cocodataset.org/test2017/000000394007.jpg,457,640,2013-11-24 06:01:18,394007
1,000000021274.jpg,http://images.cocodataset.org/test2017/000000021274.jpg,640,480,2013-11-24 06:25:53,21274
1,000000107717.jpg,http://images.cocodataset.org/test2017/000000107717.jpg,640,480,2013-11-24 06:28:49,107717
1,000000524116.jpg,http://images.cocodataset.org/test2017/000000524116.jpg,427,640,2013-11-24 07:48:55,524116
1,000000392586.jpg,http://images.cocodataset.org/test2017/000000392586.jpg,427,640,2013-11-24 07:48:58,392586
2,000000106424.jpg,http://images.cocodataset.org/test2017/000000106424.jpg,480,640,2013-11-24 08:15:45,106424
2,000000000890.jpg,http://images.cocodataset.org/test2017/000000000890.jpg,640,481,2013-11-24 08:36:15,890
1,000000065619.jpg,http://images.cocodataset.org/test2017/000000065619.jpg,480,640,2013-11-24 09:12:33,65619
5,000000271536.jpg,http://images.cocodataset.org/test2017/000000271536.jpg,333,500,2013-11-24 09:18:48,271536
3,000000491890.jpg,http://images.cocodataset.org/test2017/000000491890.jpg,427,640,2013-11-24 09:52:54,491890
3,000000241553.jpg,http://images.cocodataset.org/test2017/000000241553.jpg,427,640,2013-11-24 09:56:26,241553
1,000000431090.jpg,http://images.cocodataset.org/test2017/000000431090.jpg,480,640,2013-11-24 09:57:42,431090
3,000000282818.jpg,http://images.cocodataset.org/test2017/000000282818.jpg,500,375,2013-11-24 10:39:38,282818
2,000000268303.jpg,http://images.cocodataset.org/test2017/000000268303.jpg,428,640,2013-11-24 11:18:58,268303
1,000000180138.jpg,http://images.cocodataset.org/test2017/000000180138.jpg,500,375,2013-11-24 11:35:45,180138
1,000000468718.jpg,http://images.cocodataset.org/test2017/000000468718.jpg,640,480,2013-11-24 11:44:57,468718
1,000000161593.jpg,http://images.cocodataset.org/test2017/000000161593.jpg,640,480,2013-11-24 11:45:45,161593
6,000000034197.jpg,http://images.cocodataset.org/test2017/000000034197.jpg,375,500,2013-11-24 11:50:46,34197
3,000000083171.jpg,http://images.cocodataset.org/test2017/000000083171.jpg,640,427,2013-11-24 11:56:42,83171
6,000000514637.jpg,http://images.cocodataset.org/test2017/000000514637.jpg,480,640,2013-11-24 11:59:12,514637
3,000000178372.jpg,http://images.cocodataset.org/test2017/000000178372.jpg,500,334,2013-11-24 12:01:47,178372
6,000000167237.jpg,http://images.cocodataset.org/test2017/000000167237.jpg,375,500,2013-11-24 12:04:12,167237
1,000000306405.jpg,http://images.cocodataset.org/test2017/000000306405.jpg,640,480,2013-11-24 12:06:05,306405
6,000000277349.jpg,http://images.cocodataset.org/test2017/000000277349.jpg,427,640,2013-11-24 12:32:01,277349
6,000000580970.jpg,http://images.cocodataset.org/test2017/000000580970.jpg,427,640,2013-11-24 12:35:38,580970
3,000000452839.jpg,http://images.cocodataset.org/test2017/000000452839.jpg,640,359,2013-11-24 12:38:55,452839
3,000000488900.jpg,http://images.cocodataset.org/test2017/000000488900.jpg,640,480,2013-11-24 12:50:56,488900
1,000000431486.jpg,http://images.cocodataset.org/test2017/000000431486.jpg,332,500,2013-11-24 12:57:52,431486
4,000000218481.jpg,http://images.cocodataset.org/test2017/000000218481.jpg,427,640,2013-11-24 13:18:19,218481
4,000000364170.jpg,http://images.cocodataset.org/test2017/000000364170.jpg,399,640,2013-11-24 13:18:27,364170
4,000000192461.jpg,http://images.cocodataset.org/test2017/000000192461.jpg,400,640,2013-11-24 13:19:47,192461
4,000000228540.jpg,http://images.cocodataset.org/test2017/000000228540.jpg,427,640,2013-11-24 13:19:50,228540
5,000000416602.jpg,http://images.cocodataset.org/test2017/000000416602.jpg,480,640,2013-11-24 13:31:29,416602
4,000000400350.jpg,http://images.cocodataset.org/test2017/000000400350.jpg,478,640,2013-11-24 13:46:00,400350
1,000000042338.jpg,http://images.cocodataset.org/test2017/000000042338.jpg,462,640,2013-11-24 14:33:23,42338
1,000000212240.jpg,http://images.cocodataset.org/test2017/000000212240.jpg,381,640,2013-11-24 14:35:01,212240
4,000000000276.jpg,http://images.cocodataset.org/test2017/000000000276.jpg,480,640,2013-11-24 14:36:26,276
4,000000465794.jpg,http://images.cocodataset.org/test2017/000000465794.jpg,640,427,2013-11-24 14:52:44,465794
1,000000161376.jpg,http://images.cocodataset.org/test2017/000000161376.jpg,612,612,2013-11-24 14:53:50,161376
4,000000479076.jpg,http://images.cocodataset.org/test2017/000000479076.jpg,427,640,2013-11-24 14:57:20,479076
4,000000207028.jpg,http://images.cocodataset.org/test2017/000000207028.jpg,640,480,2013-11-24 15:27:28,207028
1,000000570421.jpg,http://images.cocodataset.org/test2017/000000570421.jpg,480,640,2013-11-24 15:40:35,570421
4,000000453246.jpg,http://images.cocodataset.org/test2017/000000453246.jpg,640,480,2013-11-24 15:46:09,453246
5,000000129660.jpg,http://images.cocodataset.org/test2017/000000129660.jpg,640,480,2013-11-24 15:47:37,129660
4,000000109457.jpg,http://images.cocodataset.org/test2017/000000109457.jpg,480,640,2013-11-24 15:51:03,109457
2,000000030268.jpg,http://images.cocodataset.org/test2017/000000030268.jpg,640,428,2013-11-24 16:05:48,30268
1,000000575423.jpg,http://images.cocodataset.org/test2017/000000575423.jpg,640,480,2013-11-24 16:28:55,575423
1,000000116492.jpg,http://images.cocodataset.org/test2017/000000116492.jpg,640,480,2013-11-24 16:28:58,116492
1,000000166576.jpg,http://images.cocodataset.org/test2017/000000166576.jpg,640,480,2013-11-24 16:29:01,166576
1,000000538075.jpg,http://images.cocodataset.org/test2017/000000538075.jpg,640,480,2013-11-24 16:29:05,538075
1,000000416871.jpg,http://images.cocodataset.org/test2017/000000416871.jpg,375,500,2013-11-24 20:16:33,416871
3,000000329061.jpg,http://images.cocodataset.org/test2017/000000329061.jpg,500,375,2013-11-24 20:16:38,329061
1,000000037876.jpg,http://images.cocodataset.org/test2017/000000037876.jpg,640,425,2013-11-24 20:27:58,37876
4,000000571751.jpg,http://images.cocodataset.org/test2017/000000571751.jpg,375,500,2013-11-24 21:16:19,571751
2,000000002059.jpg,http://images.cocodataset.org/test2017/000000002059.jpg,640,480,2013-11-24 21:23:05,2059
2,000000132006.jpg,http://images.cocodataset.org/test2017/000000132006.jpg,500,389,2013-11-24 21:48:56,132006
3,000000218913.jpg,http://images.cocodataset.org/test2017/000000218913.jpg,500,333,2013-11-24 22:01:52,218913
3,000000420985.jpg,http://images.cocodataset.org/test2017/000000420985.jpg,500,333,2013-11-24 22:01:55,420985
3,000000219392.jpg,http://images.cocodataset.org/test2017/000000219392.jpg,500,333,2013-11-24 22:01:58,219392
3,000000433162.jpg,http://images.cocodataset.org/test2017/000000433162.jpg,500,333,2013-11-24 22:02:10,433162
4,000000427942.jpg,http://images.cocodataset.org/test2017/000000427942.jpg,480,640,2013-11-24 22:28:48,427942
2,000000477730.jpg,http://images.cocodataset.org/test2017/000000477730.jpg,640,480,2013-11-24 23:06:28,477730
1,000000092161.jpg,http://images.cocodataset.org/test2017/000000092161.jpg,612,612,2013-11-24 23:10:41,92161
4,000000317268.jpg,http://images.cocodataset.org/test2017/000000317268.jpg,480,640,2013-11-24 23:12:46,317268
1,000000273810.jpg,http://images.cocodataset.org/test2017/000000273810.jpg,612,612,2013-11-24 23:13:45,273810
4,000000477804.jpg,http://images.cocodataset.org/test2017/000000477804.jpg,478,640,2013-11-24 23:22:02,477804
1,000000129114.jpg,http://images.cocodataset.org/test2017/000000129114.jpg,612,612,2013-11-24 23:23:39,129114
4,000000042623.jpg,http://images.cocodataset.org/test2017/000000042623.jpg,612,612,2013-11-24 23:28:51,42623
4,000000575611.jpg,http://images.cocodataset.org/test2017/000000575611.jpg,427,640,2013-11-25 08:18:11,575611
1,000000522725.jpg,http://images.cocodataset.org/test2017/000000522725.jpg,480,640,2013-11-25 08:26:39,522725
4,000000386366.jpg,http://images.cocodataset.org/test2017/000000386366.jpg,612,612,2013-11-25 08:39:14,386366
3,000000164841.jpg,http://images.cocodataset.org/test2017/000000164841.jpg,612,612,2013-11-25 09:05:15,164841
4,000000561194.jpg,http://images.cocodataset.org/test2017/000000561194.jpg,640,555,2013-11-25 14:15:10,561194
1,000000289768.jpg,http://images.cocodataset.org/test2017/000000289768.jpg,426,640,2013-11-25 14:25:23,289768
1,000000577360.jpg,http://images.cocodataset.org/test2017/000000577360.jpg,426,640,2013-11-25 14:25:25,577360
5,000000098780.jpg,http://images.cocodataset.org/test2017/000000098780.jpg,480,640,2013-11-25 14:39:00,98780
1,000000270665.jpg,http://images.cocodataset.org/test2017/000000270665.jpg,480,640,2013-11-25 15:08:01,270665
4,000000464966.jpg,http://images.cocodataset.org/test2017/000000464966.jpg,352,640,2013-11-25 19:12:04,464966
5,000000499691.jpg,http://images.cocodataset.org/test2017/000000499691.jpg,480,640,2013-11-25 20:37:49,499691
1,000000224779.jpg,http://images.cocodataset.org/test2017/000000224779.jpg,427,640,2013-11-25 20:38:48,224779
3,000000160711.jpg,http://images.cocodataset.org/test2017/000000160711.jpg,480,640,2013-11-25 20:53:52,160711
3,000000280527.jpg,http://images.cocodataset.org/test2017/000000280527.jpg,480,640,2013-11-25 20:54:00,280527
3,000000056172.jpg,http://images.cocodataset.org/test2017/000000056172.jpg,480,640,2013-11-25 20:56:09,56172
3,000000071860.jpg,http://images.cocodataset.org/test2017/000000071860.jpg,640,427,2013-11-14 12:10:12,71860
3,000000224141.jpg,http://images.cocodataset.org/test2017/000000224141.jpg,480,640,2013-11-14 12:20:59,224141
4,000000438713.jpg,http://images.cocodataset.org/test2017/000000438713.jpg,480,640,2013-11-14 12:31:41,438713
4,000000105082.jpg,http://images.cocodataset.org/test2017/000000105082.jpg,640,488,2013-11-14 12:34:38,105082
2,000000514967.jpg,http://images.cocodataset.org/test2017/000000514967.jpg,640,480,2013-11-14 14:24:55,514967
3,000000417816.jpg,http://images.cocodataset.org/test2017/000000417816.jpg,427,640,2013-11-14 14:25:37,417816
2,000000283760.jpg,http://images.cocodataset.org/test2017/000000283760.jpg,359,640,2013-11-14 14:32:28,283760
4,000000201806.jpg,http://images.cocodataset.org/test2017/000000201806.jpg,424,640,2013-11-14 14:42:03,201806
4,000000036534.jpg,http://images.cocodataset.org/test2017/000000036534.jpg,466,640,2013-11-14 14:42:24,36534
4,000000539939.jpg,http://images.cocodataset.org/test2017/000000539939.jpg,640,578,2013-11-14 14:42:55,539939
4,000000169234.jpg,http://images.cocodataset.org/test2017/000000169234.jpg,595,640,2013-11-14 14:43:42,169234
4,000000464768.jpg,http://images.cocodataset.org/test2017/000000464768.jpg,393,640,2013-11-14 14:43:45,464768
4,000000261368.jpg,http://images.cocodataset.org/test2017/000000261368.jpg,501,640,2013-11-14 14:43:47,261368
4,000000181230.jpg,http://images.cocodataset.org/test2017/000000181230.jpg,480,640,2013-11-14 16:26:27,181230
3,000000125137.jpg,http://images.cocodataset.org/test2017/000000125137.jpg,427,640,2013-11-14 16:33:26,125137
3,000000494226.jpg,http://images.cocodataset.org/test2017/000000494226.jpg,427,640,2013-11-14 16:33:28,494226
3,000000240256.jpg,http://images.cocodataset.org/test2017/000000240256.jpg,427,640,2013-11-14 16:33:30,240256
3,000000570980.jpg,http://images.cocodataset.org/test2017/000000570980.jpg,612,612,2013-11-14 16:34:13,570980
5,000000572969.jpg,http://images.cocodataset.org/test2017/000000572969.jpg,478,640,2013-11-14 16:38:04,572969
5,000000214980.jpg,http://images.cocodataset.org/test2017/000000214980.jpg,478,640,2013-11-14 16:38:06,214980
5,000000354417.jpg,http://images.cocodataset.org/test2017/000000354417.jpg,478,640,2013-11-14 16:38:09,354417
5,000000410529.jpg,http://images.cocodataset.org/test2017/000000410529.jpg,640,478,2013-11-14 16:38:12,410529
5,000000191150.jpg,http://images.cocodataset.org/test2017/000000191150.jpg,478,640,2013-11-14 16:38:15,191150
3,000000277402.jpg,http://images.cocodataset.org/test2017/000000277402.jpg,427,640,2013-11-14 16:45:38,277402
